minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,clearances_blocks_interceptions,recoveries,tackles,defensive_contribution,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,total_points,in_dreamteam,id,web_name,position,team_name,price_M
90,0,0,0,3,0,0,0,0,0,0,0,7,9.8,53.5,33.0,9.6,0,1,0,1,1,0.21,0.17,0.38,1.78,2,False,584,Tel,MID,Spurs,6.2
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,585,Bentancur,MID,Spurs,5.2
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,586,Bergvall,MID,Spurs,5.2
47,0,0,0,2,0,0,0,1,0,0,0,5,9.6,1.0,0.0,1.1,2,1,3,6,0,0.00,0.00,0.00,0.88,0,False,587,Bissouma,MID,Spurs,5.2
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,588,Odobert,MID,Spurs,5.3
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,589,Solomon,MID,Spurs,5.4
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,590,Bryan,MID,Spurs,4.9
90,0,1,0,3,0,0,0,0,0,0,0,23,32.4,15.6,9.0,5.7,5,3,0,8,1,0.05,0.56,0.61,1.78,5,False,591,Gray,MID,Spurs,4.8
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,592,Moore,MID,Spurs,5.0
90,0,0,0,3,0,0,0,1,0,0,0,12,7.2,7.3,15.0,3.0,4,5,2,11,1,0.10,0.01,0.11,1.78,1,False,593,P.M.Sarr,MID,Spurs,4.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,594,Min-hyeok,MID,Spurs,4.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,595,Olusesi,MID,Spurs,4.3
73,1,0,0,3,0,0,0,0,0,0,1,35,39.0,11.0,54.0,10.4,0,0,1,1,1,0.95,0.00,0.94,1.49,7,False,596,Solanke,FWD,Spurs,7.2
16,0,0,0,0,0,0,0,0,0,0,0,2,0.0,2.2,0.0,0.1,0,1,0,1,0,0.00,0.00,0.00,0.28,1,False,597,Richarlison,FWD,Spurs,6.3
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,598,Lankshear,FWD,Spurs,4.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,599,Scarlett,FWD,Spurs,4.3
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,600,Areola,GKP,West Ham,4.3
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,601,Foderingham,GKP,West Ham,4.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,602,Hegyi,GKP,West Ham,3.9
90,0,0,1,0,0,0,0,0,0,0,0,20,10.8,1.1,4.0,1.6,4,4,0,4,1,0.00,0.01,0.01,0.89,6,False,603,Diouf,DEF,West Ham,4.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,604,Emerson,DEF,West Ham,4.4
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,605,Kilman,DEF,West Ham,4.1
1,0,0,0,0,0,0,0,0,0,0,0,3,2.0,0.0,0.0,0.2,1,0,0,1,0,0.00,0.00,0.00,0.00,1,False,606,Mavropanos,DEF,West Ham,4.4
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,607,N.Aguerd,DEF,West Ham,4.4
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,608,Scarles,DEF,West Ham,4.3
90,0,0,1,0,0,0,0,0,0,0,1,32,18.6,0.2,2.0,2.1,9,4,1,10,1,0.00,0.00,0.00,0.89,9,False,609,Todibo,DEF,West Ham,4.3
90,0,0,1,0,0,0,0,1,0,0,0,26,19.6,12.3,0.0,3.2,11,6,1,12,1,0.00,0.13,0.13,0.89,7,False,610,Wan-Bissaka,DEF,West Ham,4.1
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,611,Casey,DEF,West Ham,4.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,612,L.Paquetá,MID,West Ham,5.9
90,0,0,1,0,0,0,0,0,0,0,0,11,17.0,5.7,19.0,4.2,7,4,0,11,1,0.10,0.01,0.11,0.89,3,False,613,Souček,MID,West Ham,5.7
33,0,0,0,1,0,0,0,0,0,0,0,8,6.2,2.8,0.0,0.9,1,2,1,4,0,0.00,0.01,0.01,0.50,1,False,614,Ward-Prowse,MID,Burnley,5.6
90,1,0,1,0,0,0,0,0,0,0,3,40,43.8,17.3,19.0,8.0,2,6,1,9,1,0.13,0.38,0.51,0.89,11,True,615,Summerville,MID,West Ham,5.7
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,616,Álvarez,MID,West Ham,4.9
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,617,Cornet,MID,West Ham,4.9
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,618,G.Rodriguez,MID,West Ham,4.8
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,619,L.Guilherme,MID,West Ham,4.9
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,620,Earthy,MID,West Ham,4.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,621,Irving,MID,West Ham,4.3
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,622,Orford,MID,West Ham,4.4
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,623,Potts,MID,West Ham,4.4
90,0,1,1,0,0,0,0,1,0,0,0,25,30.0,37.3,8.0,7.5,4,6,0,10,1,0.13,0.11,0.24,0.89,4,False,624,Bowen,FWD,West Ham,7.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,625,Füllkrug,FWD,West Ham,5.6
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,626,Marshall,FWD,West Ham,4.3
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,627,Johnstone,GKP,Wolves,4.4
90,0,0,0,1,0,0,0,0,0,5,0,20,29.8,0.0,0.0,3.0,5,15,0,0,1,0.00,0.00,0.00,1.83,3,False,628,José Sá,GKP,Wolves,4.2
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,629,Bentley,GKP,Wolves,3.9
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,630,King,GKP,Everton,3.9
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,631,Agbadou,DEF,Wolves,4.2
58,0,0,0,0,0,0,0,0,0,0,0,4,5.6,0.4,0.0,0.6,5,2,0,5,1,0.00,0.00,0.00,1.17,1,False,632,Doherty,DEF,Wolves,4.4
11,0,0,0,1,0,0,0,0,0,0,0,-1,4.0,0.8,2.0,0.7,1,0,1,2,0,0.00,0.01,0.01,0.62,1,False,633,H.Bueno,DEF,Wolves,4.3
31,0,0,0,1,0,0,0,0,0,0,0,4,8.2,0.3,17.0,2.6,2,0,1,3,0,0.04,0.00,0.04,0.66,1,False,634,Mosquera,DEF,Wolves,4.3
20,1,0,0,1,0,0,0,0,0,0,0,15,35.2,2.8,19.0,5.7,0,0,1,1,0,0.31,0.00,0.31,0.64,7,False,635,R.Gomes,DEF,Wolves,4.4
90,0,0,0,1,0,0,0,1,0,0,0,16,12.0,0.0,4.0,1.6,6,2,1,7,1,0.00,0.00,0.00,1.83,1,False,636,S.Bueno,DEF,Wolves,4.4
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,637,Toti,DEF,Wolves,4.2
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,638,Hoever,DEF,Wolves,3.8
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,639,Meupiyou,DEF,Wolves,4.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,640,Pedro Lima,DEF,Wolves,4.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,641,Pond,DEF,Wolves,3.9
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,642,Hee Chan,MID,Wolves,5.6
90,1,0,0,1,0,0,0,0,0,0,3,46,57.4,15.2,7.0,8.0,4,11,5,20,1,0.06,0.05,0.11,1.83,12,True,643,André,MID,Wolves,5.2
30,0,0,0,1,0,0,0,0,0,0,0,2,2.6,13.1,0.0,1.6,1,3,1,5,0,0.00,0.00,0.00,0.66,1,False,644,Bellegarde,MID,Wolves,5.1
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,645,Fer López,MID,Wolves,5.1
90,0,0,0,1,0,0,0,1,0,0,0,21,17.4,5.7,1.0,2.4,1,9,6,16,1,0.03,0.01,0.04,1.83,3,False,646,J.Gomes,MID,Wolves,5.3
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,647,Guedes,MID,Wolves,5.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,648,Munetsi,MID,Wolves,5.3
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,649,B.Traore,MID,Wolves,5.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,650,Chirewa,MID,Wolves,4.3
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,651,Edozie,MID,Wolves,4.3
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,652,Gonzalez,MID,Wolves,4.3
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,653,Hodge,MID,Wolves,4.5
80,1,0,0,1,0,0,0,1,0,0,0,31,38.0,13.8,23.0,7.5,3,1,1,5,1,0.17,0.12,0.29,1.36,5,False,654,Strand Larsen,FWD,Crystal Palace,6.1
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,655,Fábio Silva,FWD,Wolves,4.9
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,656,Kalajdžić,FWD,Wolves,4.9
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,657,Chiwome,FWD,Wolves,4.4
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,658,Fraser,FWD,Wolves,4.2
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,659,Walker-Peters,DEF,West Ham,4.2
90,0,0,0,1,0,0,0,0,0,0,0,20,24.4,35.4,13.0,7.3,3,4,6,13,1,0.16,0.20,0.36,0.86,4,False,660,Stach,MID,Leeds,4.7
90,0,0,0,2,0,0,0,0,0,0,0,8,5.2,26.6,19.0,5.1,1,4,1,6,1,0.06,0.39,0.45,0.44,2,False,661,Ekitiké,FWD,Liverpool,9.1
63,0,0,1,0,0,0,0,1,0,0,0,24,15.2,0.3,0.0,1.6,8,1,1,9,1,0.00,0.00,0.00,0.64,5,False,662,Mosquera,DEF,Arsenal,5.3
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,663,J.Arias,MID,Wolves,4.9
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,664,Lecomte,GKP,Fulham,3.9
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,665,Perri,GKP,Leeds,4.5
58,0,0,0,0,0,0,0,0,0,0,0,-1,0.0,14.8,6.0,2.0,0,4,0,4,1,0.00,0.02,0.02,0.55,1,False,666,Gyökeres,FWD,Arsenal,8.8
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,667,Aznou,DEF,Everton,4.2
35,0,0,0,0,0,0,0,0,0,0,0,5,7.6,11.3,4.0,2.3,3,4,0,7,0,0.00,0.01,0.01,0.73,1,False,668,Xhaka,MID,Sunderland,5.1
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,669,Ndoye,MID,Nott'm Forest,5.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,670,Roefs,GKP,Sunderland,4.9
59,0,0,0,0,0,0,0,0,0,0,0,-4,0.0,0.2,11.0,0.8,1,1,0,2,1,0.60,0.00,0.60,0.43,1,False,671,Wilson,FWD,West Ham,5.8
90,0,0,0,1,0,0,0,0,0,0,0,11,11.4,0.8,4.0,1.6,2,2,2,4,1,0.04,0.00,0.04,0.78,2,False,672,Hato,DEF,Chelsea,4.6
90,0,0,0,3,0,0,0,0,0,0,0,14,17.2,13.8,5.0,3.6,7,2,3,12,1,0.03,0.00,0.03,1.78,4,False,673,J.Palhinha,MID,Spurs,5.5
90,0,0,0,1,0,0,0,0,0,4,0,13,28.4,0.0,0.0,2.8,0,5,0,0,1,0.00,0.00,0.00,1.48,3,False,674,Ramsdale,GKP,Newcastle,4.8
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,675,Gunn,GKP,Nott'm Forest,4.0
82,0,0,0,2,0,0,0,0,0,0,0,13,5.0,1.5,0.0,0.7,0,4,1,5,1,0.00,0.01,0.01,1.30,2,False,676,Ugochukwu,MID,Burnley,5.0
66,0,0,0,1,0,0,0,0,0,0,0,5,0.2,2.7,0.0,0.3,0,4,0,4,1,0.00,0.04,0.04,1.28,2,False,677,Guessand,MID,Crystal Palace,6.2
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,678,Masuaku,DEF,Sunderland,3.9
90,0,0,1,0,0,0,0,0,0,5,2,38,39.8,0.0,0.0,4.0,0,11,0,0,1,0.00,0.00,0.00,0.89,9,False,679,Hermansen,GKP,West Ham,4.2
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,680,Broja,FWD,Burnley,5.2
90,0,0,0,2,0,0,0,0,0,0,0,4,0.0,3.3,12.0,1.5,0,1,0,1,1,0.32,0.01,0.33,2.48,2,False,681,Šeško,FWD,Man Utd,7.3
78,0,0,1,0,0,0,0,0,0,0,0,19,9.0,0.3,2.0,1.1,3,1,2,5,1,0.00,0.00,0.00,1.22,6,False,682,Møller Wolfe,DEF,Wolves,4.2
90,0,0,1,0,0,0,0,1,0,0,0,22,48.6,0.2,2.0,5.1,22,1,1,23,1,0.00,0.00,0.00,1.15,7,False,683,Alderete,DEF,Sunderland,4.1
90,0,0,0,1,0,0,0,0,0,0,0,5,27.6,0.5,33.0,6.1,10,0,0,10,1,0.59,0.01,0.60,1.48,4,False,684,Thiaw,DEF,Newcastle,5.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,685,Diakité,DEF,Bournemouth,4.2
25,0,0,0,2,0,0,0,0,0,0,0,12,11.0,26.1,21.0,5.8,0,2,0,2,0,0.08,0.28,0.36,0.44,1,False,686,Ngumoha,MID,Liverpool,4.3
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,687,Rees-Dottin,MID,Bournemouth,4.3
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,688,Wright,GKP,Aston Villa,3.9
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,689,Seung soo,MID,Newcastle,4.3
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,690,Cardines,MID,Crystal Palace,4.4
90,0,0,0,1,0,0,0,0,0,0,0,5,4.4,2.8,6.0,1.3,3,1,0,4,1,0.08,0.00,0.08,0.86,2,False,691,Calvert-Lewin,FWD,Leeds,5.7
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,692,Leoni,DEF,Liverpool,4.9
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,693,Hutchinson,MID,Nott'm Forest,5.4
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,694,Mukiele,DEF,Sunderland,4.5
90,0,1,0,1,0,0,0,0,0,0,0,20,34.0,15.3,2.0,5.1,4,4,2,6,1,0.00,0.03,0.03,1.83,5,False,695,Tchatchoua,DEF,Wolves,4.4
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,696,Kalimuendo,FWD,Nott'm Forest,6.0
16,0,0,0,0,0,0,0,0,0,0,0,5,5.0,0.3,9.0,1.4,1,2,0,3,0,0.04,0.00,0.04,0.23,1,False,697,Adli,MID,Bournemouth,5.4
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,698,Okafor,MID,Leeds,5.5
62,1,0,0,3,0,0,0,0,0,0,0,29,34.2,3.1,17.0,5.4,1,4,0,5,1,0.14,0.02,0.16,2.26,7,False,699,Douglas Luiz,MID,Aston Villa,4.9
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,700,Dowman,MID,Arsenal,4.2
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,701,Rowe,DEF,Aston Villa,4.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,702,Burrowes,MID,Aston Villa,4.4
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,703,Proctor,GKP,Aston Villa,3.9
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,704,Onyango,MID,Everton,4.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,705,Campbell,DEF,Everton,3.9
73,0,0,0,1,0,0,0,0,0,0,0,12,16.6,2.3,0.0,1.9,4,5,4,8,1,0.00,0.01,0.01,0.86,2,False,706,Justin,DEF,Leeds,3.9
1,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.67,1,False,707,Dibling,MID,Everton,5.3
90,0,0,1,0,0,0,0,1,0,0,0,5,2.2,1.0,3.0,0.6,2,2,1,5,1,0.03,0.01,0.04,0.89,2,False,708,M.Fernandes,MID,West Ham,5.5
90,0,0,0,1,0,0,0,0,0,0,0,9,16.6,0.0,0.0,1.7,8,1,2,10,1,0.00,0.00,0.00,1.83,4,False,709,Krejčí,DEF,Wolves,4.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,710,Patterson,DEF,Aston Villa,3.9
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,711,Harriman-Annous,MID,Arsenal,4.4
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,712,Yeremy,MID,Crystal Palace,5.8
90,0,0,1,0,0,0,0,0,0,0,2,30,16.4,25.8,8.0,5.0,5,5,2,7,1,0.03,0.39,0.42,0.40,8,False,713,A.Jimenez,DEF,Bournemouth,4.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,714,Woltemade,FWD,Newcastle,6.7
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,715,John,GKP,Nott'm Forest,4.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,716,Savona,DEF,Nott'm Forest,4.5
16,0,0,0,0,0,0,0,0,0,0,0,9,8.4,14.8,2.0,2.5,2,1,1,4,0,0.09,0.15,0.24,0.28,1,False,717,Xavi,MID,Spurs,6.5
30,0,0,0,0,0,0,0,0,0,0,0,6,8.2,0.2,0.0,0.8,2,1,2,5,0,0.00,0.00,0.00,0.46,1,False,718,S.Magassa,MID,West Ham,5.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,719,Lindelöf,DEF,Aston Villa,4.5
30,0,1,0,1,0,0,0,0,0,0,0,19,23.2,10.9,4.0,3.8,3,0,0,3,0,0.00,0.01,0.01,0.66,4,False,720,Tolu,FWD,Wolves,5.4
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,721,Milosavljević,DEF,Bournemouth,4.4
56,0,0,0,1,0,0,0,0,0,0,0,10,10.4,3.6,0.0,1.4,5,2,0,7,1,0.00,0.01,0.01,0.81,1,False,722,Florentino,MID,Burnley,5.0
90,0,0,0,1,0,0,0,0,0,0,0,12,17.6,13.7,7.0,3.8,5,2,1,6,1,0.18,0.04,0.22,1.58,2,False,723,Canvot,DEF,Crystal Palace,4.5
54,0,0,0,0,0,0,0,0,0,0,0,3,0.8,2.3,0.0,0.3,1,0,1,2,1,0.00,0.01,0.01,0.42,1,False,724,Geertruida,DEF,Sunderland,4.5
90,0,0,1,0,0,0,0,0,0,0,1,25,26.4,0.7,0.0,2.7,13,4,3,16,1,0.00,0.00,0.00,0.82,9,False,725,Hincapie,DEF,Arsenal,5.1
42,0,0,0,1,0,0,0,0,0,0,0,-1,7.2,0.6,0.0,0.8,3,2,1,6,1,0.00,0.00,0.00,0.89,1,False,726,Kolo Muani,FWD,Spurs,6.9
90,0,0,0,1,0,0,0,0,0,0,0,11,11.0,13.6,11.0,3.6,2,3,0,5,1,0.03,0.14,0.17,1.09,2,False,727,Chukwueze,MID,Fulham,5.3
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,728,Röhl,MID,Everton,5.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,729,Cuiabano,DEF,Nott'm Forest,4.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,730,Brobbey,FWD,Sunderland,5.4
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,731,Kevin,MID,Fulham,5.8
