id,web_name,first_name,second_name,team,element_type,now_cost,total_points,points_per_game,minutes,goals_scored,assists,clean_sheets,goals_conceded,yellow_cards,red_cards,bonus,bps,form,selected_by_percent,transfers_in,transfers_out,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,influence,creativity,threat,ict_index,status,news,chance_of_playing_next_round,price_M,position,pts_per_million,team_name,team_short
270,Hughes,Will,Hughes,8,3,47,39,1.5,1231,0,1,5,13,6,0,0,187,0.8,0.1,21360,24833,1.11,1.66,2.77,19.08,162.2,285.8,86.0,53.5,a,,100.0,4.7,MID,8.297872340425531,Crystal Palace,CRY
271,Kamada,Daichi,Kamada,8,3,50,52,2.7,1469,0,2,6,17,2,0,0,250,1.5,0.1,43909,42975,1.42,2.07,3.49,18.25,177.2,243.2,136.0,55.8,a,,100.0,5.0,MID,10.4,Crystal Palace,CRY
272,Lerma,Jefferson,Lerma Solís,8,3,49,51,2.2,1156,0,4,5,15,6,0,3,205,0.2,0.1,11996,14643,1.01,0.91,1.92,14.61,215.6,152.9,174.0,54.3,a,,100.0,4.9,MID,10.408163265306122,Crystal Palace,CRY
273,Wharton,Adam,Wharton,8,3,50,90,3.5,2135,0,6,8,33,4,1,6,412,5.2,0.6,171655,172392,1.25,5.91,7.15,33.36,379.6,537.3,147.0,106.6,a,,100.0,5.0,MID,18.0,Crystal Palace,CRY
274,Agbinone,Asher,Agbinone,8,3,43,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,14470,10516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a,,,4.3,MID,0.0,Crystal Palace,CRY
275,Ahamada,Naouirou,Ahamada,8,3,43,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,5497,7730,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,u,has joined AJ Auxerre permanently.,0.0,4.3,MID,0.0,Crystal Palace,CRY
276,Devenny,Justin,Devenny,8,3,43,29,1.6,593,1,0,1,10,0,0,0,81,0.0,1.3,288675,332544,2.38,0.36,2.74,10.05,86.6,94.5,164.0,34.5,a,,100.0,4.3,MID,6.744186046511628,Crystal Palace,CRY
277,Ebiowei,Malcolm,Ebiowei,8,3,45,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,u,Has joined Blackpool permanently.,0.0,4.5,MID,0.0,Crystal Palace,CRY
278,J.Rak-Sakyi,Jesurun,Rak-Sakyi,8,3,44,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,4359,9532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,u,has joined Stoke City on loan for the rest of the season.,0.0,4.4,MID,0.0,Crystal Palace,CRY
279,M.França,Matheus,França de Oliveira,8,3,45,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,95,1648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,u,Has joined CR Vasco da Gama on loan for the rest of the season.,0.0,4.5,MID,0.0,Crystal Palace,CRY
280,Ozoh,David,Ozoh,8,3,45,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,u,Has joined Derby County on loan for the rest of the season.,0.0,4.5,MID,0.0,Crystal Palace,CRY
281,Rodney,Kaden,Rodney,8,3,44,1,1.0,3,0,0,0,0,0,0,0,2,0.0,0.0,5817,6917,0.0,0.0,0.0,0.65,0.0,0.1,0.0,0.0,a,,,4.4,MID,0.22727272727272727,Crystal Palace,CRY
282,Umeh,Franco,Umeh-Chibueze,8,3,45,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,860,3061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,u,has joined Portsmouth permanently.,0.0,4.5,MID,0.0,Crystal Palace,CRY
283,Mateta,Jean-Philippe,Mateta,8,4,75,84,3.7,1904,8,0,8,23,2,0,9,281,0.0,6.5,4730080,5135042,11.88,1.26,13.14,26.67,411.8,119.7,664.0,119.4,d,Knee injury - 50% chance of playing,50.0,7.5,FWD,11.2,Crystal Palace,CRY
284,Nketiah,Eddie,Nketiah,8,4,54,23,1.9,414,2,0,0,12,2,0,3,100,0.0,0.3,124401,145757,1.77,0.46,2.23,9.49,120.0,84.6,173.0,37.8,i,Hamstring injury - Expected back 11 Apr,0.0,5.4,FWD,4.259259259259259,Crystal Palace,CRY
285,Édouard,Odsonne,Édouard,8,4,50,1,1.0,2,0,0,0,0,0,0,0,6,0.0,0.2,9044,89474,0.0,0.0,0.0,0.27,2.0,0.0,0.0,0.2,u,has joined RC Lens permanently.,0.0,5.0,FWD,0.2,Crystal Palace,CRY
286,Marsh,Zach,Marsh,8,4,44,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.3,50938,58298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a,,,4.4,FWD,0.0,Crystal Palace,CRY
580,Johnson,Brennan,Johnson,8,3,65,51,2.0,1145,2,1,4,13,4,0,2,174,1.8,2.4,1144710,1318499,1.77,0.81,2.58,18.86,184.8,192.5,189.0,56.3,a,,,6.5,MID,7.846153846153846,Crystal Palace,CRY
654,Strand Larsen,Jørgen,Strand Larsen,8,4,61,61,2.3,1806,4,1,5,31,4,0,3,183,5.2,2.1,459510,721507,4.16,0.67,4.83,27.62,242.2,163.8,384.0,77.8,a,,100.0,6.1,FWD,10.0,Crystal Palace,CRY
677,Guessand,Evann,Guessand,8,3,62,39,2.2,790,1,3,1,15,0,0,0,132,2.5,0.1,10509,13419,1.52,0.73,2.25,11.62,154.8,72.9,167.0,39.1,a,,100.0,6.2,MID,6.290322580645161,Crystal Palace,CRY
690,Cardines,Rio,Cardines,8,3,44,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.3,58150,55600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a,,100.0,4.4,MID,0.0,Crystal Palace,CRY
712,Yeremy,Yéremy,Pino Santos,8,3,58,65,2.5,1706,2,1,7,20,4,0,3,265,1.2,0.2,128939,111630,3.94,4.78,8.72,23.97,271.0,573.4,318.0,116.0,a,,100.0,5.8,MID,11.206896551724139,Crystal Palace,CRY
723,Canvot,Jaydee,Canvot,8,2,45,37,3.1,622,0,0,3,9,2,0,4,114,2.5,0.0,5256,3979,0.79,0.21,1.0,12.91,164.4,24.8,28.0,21.6,a,,100.0,4.5,DEF,8.222222222222221,Crystal Palace,CRY
732,Uche,Christantus,Uche,8,4,55,17,1.2,159,0,1,0,4,0,0,0,42,0.5,0.1,14516,10928,0.49,0.01,0.5,4.63,13.2,7.1,73.0,8.8,a,,,5.5,FWD,3.090909090909091,Crystal Palace,CRY
762,Drakes-Thomas,Joél,Drakes-Thomas,8,3,45,2,1.0,7,0,0,0,1,0,0,0,6,0.0,0.0,671,403,0.0,0.0,0.0,0.73,1.4,1.0,0.0,0.3,a,,,4.5,MID,0.4444444444444444,Crystal Palace,CRY
773,Benamar,Dean,Benamar,8,2,40,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,700,525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a,,,4.0,DEF,0.0,Crystal Palace,CRY
780,Casey,Ben,Casey,8,4,45,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,3042,1534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a,,,4.5,FWD,0.0,Crystal Palace,CRY
793,King,George,King,8,2,40,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,1269,591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a,,,4.0,DEF,0.0,Crystal Palace,CRY
798,Imray,Danny,Imray,8,2,40,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,142,174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,u,has joined West Brom on loan for the rest of the season.,0.0,4.0,DEF,0.0,Crystal Palace,CRY
242,Dewsbury-Hall,Kiernan,Dewsbury-Hall,9,3,51,112,5.1,1828,6,5,7,23,6,0,14,435,5.2,5.0,1975740,1875476,3.03,3.99,7.02,25.5,431.8,431.9,296.0,116.0,a,,100.0,5.1,MID,21.96078431372549,Everton,EVE
243,George,Tyrique,George,9,3,48,9,1.1,244,0,0,1,3,2,0,0,14,1.0,0.1,9199,10371,0.46,0.13,0.59,3.05,14.6,17.2,77.0,10.5,a,,,4.8,MID,1.875,Everton,EVE
287,Pickford,Jordan,Pickford,9,1,56,117,4.0,2610,0,0,10,33,2,0,11,465,2.5,13.3,1623949,1394336,0.0,0.15,0.15,41.23,683.4,0.2,2.0,68.6,a,,,5.6,GKP,20.892857142857146,Everton,EVE
288,Travers,Mark,Travers,9,1,43,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,4613,12121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a,,100.0,4.3,GKP,0.0,Everton,EVE
289,Tyrer,Harry,Tyrer,9,1,39,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,4633,10075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,u,has joined Cardiff City permanently.,0.0,3.9,GKP,0.0,Everton,EVE
290,Branthwaite,Jarrad,Branthwaite,9,2,53,24,3.4,490,1,1,1,6,1,0,0,84,5.2,0.4,48133,76998,0.28,0.09,0.37,5.41,121.2,31.6,74.0,22.7,a,,100.0,5.3,DEF,4.528301886792453,Everton,EVE
291,Tarkowski,James,Tarkowski,9,2,57,136,4.7,2610,1,1,10,33,5,0,9,484,5.0,11.1,2398312,1839591,2.04,1.32,3.36,41.23,746.0,185.6,265.0,120.0,a,,,5.7,DEF,23.859649122807017,Everton,EVE
292,Mykolenko,Vitalii,Mykolenko,9,2,49,76,3.2,2149,0,1,8,30,5,0,1,286,2.5,0.6,145717,173387,0.28,2.21,2.49,33.4,397.8,283.0,65.0,74.5,a,,100.0,4.9,DEF,15.510204081632653,Everton,EVE
293,O'Brien,Jake,O'Brien,9,2,49,93,3.3,2366,0,2,9,31,2,1,2,322,1.2,0.7,169341,162421,0.83,0.83,1.66,39.05,445.6,224.5,126.0,79.9,a,,100.0,4.9,DEF,18.97959183673469,Everton,EVE
294,Coleman,Séamus,Coleman,9,2,42,3,1.0,11,0,0,0,0,0,0,0,10,0.0,0.1,6335,17881,0.0,0.0,0.0,0.24,0.0,0.1,0.0,0.0,d,Knock - 50% chance of playing,50.0,4.2,DEF,0.7142857142857143,Everton,EVE
295,Keane,Michael,Keane,9,2,46,107,4.3,1955,3,0,6,28,0,1,8,334,1.2,3.4,1425871,1065695,1.91,0.19,2.1,33.49,585.0,28.5,228.0,84.1,a,,100.0,4.6,DEF,23.260869565217394,Everton,EVE
296,Patterson,Nathan,Patterson,9,2,44,21,3.5,237,0,0,2,1,0,0,0,68,0.0,0.0,5787,6594,0.03,0.04,0.07,3.55,63.6,6.4,17.0,8.6,a,,100.0,4.4,DEF,4.7727272727272725,Everton,EVE
297,Dixon,Roman,Dixon,9,2,38,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.2,9298,21589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,u,has joined Stockport County on loan for the rest of the season.,0.0,3.8,DEF,0.0,Everton,EVE
298,Welch,Reece,Welch,9,2,38,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,7780,15008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a,,,3.8,DEF,0.0,Everton,EVE
299,Ndiaye,Iliman,Ndiaye,9,3,62,100,4.3,1973,5,3,7,27,2,0,5,418,5.2,4.3,1751136,2522002,4.44,4.13,8.57,27.67,471.4,358.0,397.0,122.9,a,,100.0,6.2,MID,16.129032258064516,Everton,EVE
300,McNeil,Dwight,McNeil,9,3,55,40,2.5,781,0,3,4,5,1,0,1,141,2.8,0.1,33159,63789,0.73,0.76,1.49,13.2,104.2,148.8,100.0,35.4,a,,,5.5,MID,7.2727272727272725,Everton,EVE
301,Alcaraz,Carlos,Alcaraz Durán,9,3,52,26,1.6,667,0,1,3,8,3,0,0,111,0.0,0.1,17063,29840,1.04,0.44,1.48,13.03,83.0,144.5,156.0,38.4,i,Knock - Expected back 21 Mar,0.0,5.2,MID,5.0,Everton,EVE
302,Gana,Idrissa Gana,Gueye,9,3,54,62,3.1,1666,2,1,4,21,1,1,4,318,2.2,0.1,23840,28878,1.46,1.0,2.46,24.43,288.4,216.8,163.0,66.9,a,,100.0,5.4,MID,11.481481481481481,Everton,EVE
303,Garner,James,Garner,9,3,52,129,4.4,2603,2,5,10,33,7,0,13,639,5.0,4.0,1062746,581553,1.81,4.73,6.54,41.17,686.4,721.1,207.0,161.7,a,,,5.2,MID,24.807692307692307,Everton,EVE
304,Iroegbunam,Tim,Iroegbunam,9,3,48,53,2.5,1015,0,3,7,10,8,0,1,168,0.8,0.0,5756,6663,0.37,0.59,0.96,17.02,168.6,81.2,48.0,29.6,a,,100.0,4.8,MID,11.041666666666668,Everton,EVE
305,Armstrong,Harrison,Armstrong,9,3,45,18,1.8,491,0,0,1,8,0,0,0,75,1.0,0.1,12201,18063,0.79,0.21,1.0,8.84,58.4,66.3,78.0,20.4,a,,100.0,4.5,MID,4.0,Everton,EVE
306,Bates,Callum,Bates,9,3,43,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,14618,14807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a,,,4.3,MID,0.0,Everton,EVE
307,Ebere,Coby,Ebere,9,3,44,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,4838,6359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a,,,4.4,MID,0.0,Everton,EVE
308,Heath,Isaac,Heath,9,3,45,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,458,3752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,u,has joined Accrington on loan for the rest of the season.,0.0,4.5,MID,0.0,Everton,EVE
309,Metcalfe,Jenson,Metcalfe,9,3,45,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,u,Has joined Bradford City permanently.,0.0,4.5,MID,0.0,Everton,EVE
310,Barry,Thierno,Barry,9,4,57,74,2.6,1599,6,0,7,22,3,0,7,225,2.8,1.0,296904,261484,6.13,0.37,6.5,25.83,247.4,169.4,418.0,81.2,a,,,5.7,FWD,12.982456140350877,Everton,EVE
311,Beto,Norberto Bercique,Gomes Betuncal,9,4,50,58,2.0,1047,4,0,3,14,2,0,6,173,3.0,2.5,475479,1127581,6.45,0.16,6.61,16.81,221.6,88.1,404.0,69.8,a,,,5.0,FWD,11.6,Everton,EVE
312,Y.Chermiti,Youssef,Ramalho Chermiti,9,4,49,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,2418,14533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,u,has joined Rangers permanently.,0.0,4.9,FWD,0.0,Everton,EVE
313,Sherif,Martin,Sherif,9,4,44,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,9203,26510,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,u,has joined Port Vale on loan for the rest of the season.,0.0,4.4,FWD,0.0,Everton,EVE
419,Grealish,Jack,Grealish,9,3,63,79,4.0,1627,2,6,7,23,3,1,12,356,0.0,5.8,3790370,3769471,2.05,3.37,5.41,25.81,374.2,520.5,397.0,129.2,i,Foot injury - Expected back 01 Jun,0.0,6.3,MID,12.53968253968254,Everton,EVE
630,King,Tom,King,9,1,39,0,0.0,0,0,0,0,0,0,0,0,0,0.0,1.3,71570,99693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a,,,3.9,GKP,0.0,Everton,EVE
667,Aznou,Adam,Aznou,9,2,42,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,2802,12515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a,,100.0,4.2,DEF,0.0,Everton,EVE
704,Onyango,Tyler,Onyango,9,3,45,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,8420,10193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,u,has joined Stockport County on loan for the rest of the season.,0.0,4.5,MID,0.0,Everton,EVE
705,Campbell,Elijah,Campbell,9,2,39,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.2,18604,17259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,u,has joined Port Vale on loan for the rest of the season.,0.0,3.9,DEF,0.0,Everton,EVE
707,Dibling,Tyler,Dibling,9,3,53,18,1.3,349,0,0,2,2,2,0,0,49,0.2,0.0,7766,7304,0.2,0.14,0.34,6.65,46.0,61.0,32.0,13.6,a,,,5.3,MID,3.3962264150943398,Everton,EVE
728,Röhl,Merlin,Röhl,9,3,50,16,1.6,353,0,0,2,4,0,0,0,39,0.0,0.0,1542,1597,0.5,0.17,0.67,6.27,61.2,65.9,32.0,15.9,a,,100.0,5.0,MID,3.2,Everton,EVE
779,Graham,Braiden,Graham,9,4,45,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,4539,2318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a,,,4.5,FWD,0.0,Everton,EVE
314,Leno,Bernd,Leno,10,1,49,79,2.7,2610,0,0,5,43,3,0,3,359,2.0,1.5,222193,246966,0.0,0.0,0.0,40.83,605.4,0.0,0.0,60.4,a,,,4.9,GKP,16.122448979591837,Fulham,FUL
315,Benda,Steven,Benda,10,1,40,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,577,859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,u,has joined Feyenoord on loan for the rest of the season.,0.0,4.0,GKP,0.0,Fulham,FUL
316,Robinson,Antonee,Robinson,10,2,49,34,2.6,891,0,0,2,11,1,0,4,153,0.2,0.7,150206,184975,0.22,1.27,1.49,14.39,217.2,249.5,34.0,50.1,a,,100.0,4.9,DEF,6.938775510204081,Fulham,FUL
317,Andersen,Joachim,Andersen,10,2,45,93,3.6,2291,0,1,5,38,6,0,5,325,1.5,4.8,1259463,994458,1.26,1.54,2.8,35.4,657.2,111.8,124.0,89.6,a,,100.0,4.5,DEF,20.666666666666668,Fulham,FUL
318,Bassey,Calvin,Bassey,10,2,44,66,3.1,1722,1,1,3,32,5,0,6,217,2.5,0.5,116276,123527,1.28,0.24,1.52,26.11,418.4,101.1,79.0,60.1,a,,100.0,4.4,DEF,14.999999999999998,Fulham,FUL
319,Castagne,Timothy,Castagne,10,2,43,30,1.4,1126,0,1,0,23,3,0,0,130,0.5,0.1,19320,25318,1.1,0.51,1.61,21.75,226.8,131.5,111.0,47.1,a,,,4.3,DEF,6.976744186046512,Fulham,FUL
320,Diop,Issa,Diop,10,2,43,13,1.3,592,0,0,0,11,2,0,0,49,0.8,0.1,7439,11543,0.02,0.04,0.06,10.15,118.0,5.7,12.0,13.6,a,,,4.3,DEF,3.0232558139534884,Fulham,FUL
321,J.Cuenca,Jorge,Cuenca Barreno,10,2,43,39,2.8,931,0,0,2,11,5,0,1,155,0.5,0.1,6709,7343,0.05,0.53,0.58,14.59,244.6,47.1,14.0,30.7,a,,,4.3,DEF,9.069767441860465,Fulham,FUL
322,Tete,Kenny,Tete,10,2,45,75,3.6,1701,1,0,5,25,2,0,5,291,2.2,0.3,164865,153364,0.92,1.43,2.35,24.84,398.0,207.1,108.0,71.4,a,,100.0,4.5,DEF,16.666666666666668,Fulham,FUL
323,Amissah,Samuel,Amissah,10,2,38,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,9407,17145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a,,,3.8,DEF,0.0,Fulham,FUL
324,Iwobi,Alex,Iwobi,10,3,64,91,4.0,1952,4,3,3,36,2,0,13,428,6.8,2.2,487671,407731,1.26,3.54,4.8,30.6,434.0,576.9,227.0,123.9,a,,100.0,6.4,MID,14.21875,Fulham,FUL
325,Smith Rowe,Emile,Smith Rowe,10,3,56,64,2.2,1444,3,1,3,23,1,0,1,280,1.5,0.5,161995,212981,4.2,0.96,5.16,24.74,244.2,256.3,321.0,82.2,a,,100.0,5.6,MID,11.428571428571429,Fulham,FUL
327,Andreas,Andreas,Hoelgebaum Pereira,10,3,53,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,2438,35592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,u,has joined Palmeiras permanently.,0.0,5.3,MID,0.0,Fulham,FUL
328,Sessegnon,Ryan,Sessegnon,10,3,54,78,3.5,1605,2,3,4,29,0,0,5,269,2.8,0.2,145664,138712,1.16,1.71,2.87,24.03,340.8,197.1,187.0,72.2,a,,100.0,5.4,MID,14.444444444444443,Fulham,FUL
329,Wilson,Harry,Wilson,10,3,60,140,5.2,2086,9,8,6,31,6,0,19,529,5.5,23.2,5059272,2197878,4.69,3.92,8.61,30.58,594.6,486.9,501.0,158.1,d,Ankle injury - 75% chance of playing,75.0,6.0,MID,23.333333333333332,Fulham,FUL
330,Berge,Sander,Berge,10,3,49,73,2.5,2422,0,2,5,41,4,0,3,424,3.0,0.1,11655,12758,1.29,1.1,2.39,38.32,382.8,280.0,75.0,74.1,a,,,4.9,MID,14.897959183673468,Fulham,FUL
331,Cairney,Tom,Cairney,10,3,48,28,1.5,533,1,0,1,9,3,0,1,115,1.0,0.0,2718,4782,0.95,0.35,1.3,9.43,82.8,104.8,49.0,23.7,a,,100.0,4.8,MID,5.833333333333334,Fulham,FUL
332,Lukić,Saša,Lukić,10,3,49,50,2.6,1208,1,3,4,17,6,0,3,225,0.0,0.1,14654,19110,1.74,1.35,3.09,18.45,232.0,338.7,119.0,68.9,a,,100.0,4.9,MID,10.204081632653061,Fulham,FUL
333,Godo,Martial,Godo,10,3,45,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,898,6596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,u,has joined Strasbourg permanently.,0.0,4.5,MID,0.0,Fulham,FUL
334,Harris,Luke,Harris,10,3,45,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,u,Has joined Oxford United on loan for the rest of the season.,0.0,4.5,MID,0.0,Fulham,FUL
335,King,Josh,King,10,3,44,41,1.8,984,0,2,4,15,3,0,0,138,1.2,1.8,960231,867618,1.53,0.43,1.96,14.08,109.6,118.8,226.0,44.6,a,,100.0,4.4,MID,9.318181818181817,Fulham,FUL
336,Reed,Harrison,Reed,10,3,43,12,2.4,23,1,0,0,1,0,0,2,37,0.2,0.4,84632,70744,0.04,0.24,0.28,0.41,36.6,8.7,7.0,5.2,a,,,4.3,MID,2.7906976744186047,Fulham,FUL
337,Raúl,Raúl,Jiménez Rodríguez,10,4,62,97,3.5,1903,8,5,7,25,5,0,7,361,3.8,2.9,754829,652973,10.18,0.87,11.05,29.3,429.4,289.8,659.0,137.4,a,,100.0,6.2,FWD,15.64516129032258,Fulham,FUL
338,Muniz,Rodrigo,Muniz Carvalho,10,4,53,22,1.8,465,1,1,1,8,1,0,3,62,1.0,0.7,262110,437666,1.25,0.03,1.28,7.6,82.4,55.4,166.0,29.3,a,,100.0,5.3,FWD,4.150943396226415,Fulham,FUL
424,Bobb,Oscar,Bobb,10,3,51,27,1.9,637,0,2,2,9,1,0,0,115,2.0,0.2,90442,97403,0.5,1.5,2.0,7.68,90.4,217.7,107.0,41.7,a,,100.0,5.1,MID,5.294117647058824,Fulham,FUL
664,Lecomte,Benjamin,Lecomte,10,1,39,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.7,42644,53687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a,,,3.9,GKP,0.0,Fulham,FUL
727,Chukwueze,Samuel,Chukwueze,10,3,53,50,3.3,743,3,4,1,16,0,0,1,209,1.0,0.1,99728,92569,1.63,2.9,4.53,12.29,247.6,254.1,202.0,70.5,a,,100.0,5.3,MID,9.433962264150944,Fulham,FUL
731,Kevin,Kevin,Santos Lopes de Macedo,10,3,58,43,1.9,898,1,2,4,15,1,0,0,158,0.5,0.1,34692,31316,1.12,1.4,2.52,13.01,200.8,231.6,206.0,63.6,i,Foot injury - Unknown return date,0.0,5.8,MID,7.413793103448276,Fulham,FUL
737,Kusi-Asare,Jonah,Kusi-Asare,10,4,45,4,0.8,30,0,0,0,2,1,0,0,11,0.0,0.1,21303,16250,0.0,0.07,0.07,0.75,1.2,11.4,8.0,2.1,a,,,4.5,FWD,0.8888888888888888,Fulham,FUL
770,Ridgeon,Seth,Ridgeon,10,3,45,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,619,353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a,,,4.5,MID,0.0,Fulham,FUL
786,McNally,Alfie,McNally,10,1,40,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,609,319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a,,,4.0,GKP,0.0,Fulham,FUL
168,Buonanotte,Facundo,Buonanotte,11,3,46,2,0.7,69,0,0,0,2,1,0,0,5,0.0,0.1,16181,29352,0.04,0.1,0.14,1.86,6.0,25.7,19.0,5.0,a,,100.0,4.6,MID,0.4347826086956522,Leeds,LEE
339,Meslier,Illan,Meslier,11,1,41,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.3,13431,63470,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a,,,4.1,GKP,0.0,Leeds,LEE
340,Cairns,Alex,Cairns,11,1,39,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,8399,14943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a,,,3.9,GKP,0.0,Leeds,LEE
341,Darlow,Karl,Darlow,11,1,39,30,2.3,1170,0,0,1,19,1,0,0,149,2.0,2.5,248648,271973,0.0,0.03,0.03,16.39,290.8,0.0,0.0,29.3,a,,,3.9,GKP,7.6923076923076925,Leeds,LEE
342,Bogle,Jayden,Bogle,11,2,44,70,2.6,2268,1,3,4,41,5,0,0,195,2.2,0.2,45308,41627,2.02,1.57,3.59,34.53,332.6,231.1,185.0,75.0,a,,100.0,4.4,DEF,15.909090909090908,Leeds,LEE
343,Struijk,Pascal,Struijk,11,2,43,80,3.1,2258,0,1,4,40,3,0,3,293,1.5,0.5,108133,96402,2.52,0.54,3.06,34.51,556.8,130.0,218.0,90.5,a,,100.0,4.3,DEF,18.6046511627907,Leeds,LEE
344,Bijol,Jaka,Bijol,11,2,39,48,3.0,1126,1,2,1,21,2,0,2,155,1.2,0.4,101868,80918,0.76,0.57,1.33,20.78,293.2,38.8,195.0,52.6,a,,100.0,3.9,DEF,12.307692307692308,Leeds,LEE
345,Bornauw,Sebastiaan,Bornauw,11,2,38,17,1.9,304,0,0,1,4,1,0,0,48,0.0,0.1,22373,17048,0.0,0.01,0.01,4.93,78.4,5.6,10.0,9.4,a,,100.0,3.8,DEF,4.473684210526316,Leeds,LEE
346,Byram,Sam,Byram,11,2,37,1,1.0,7,0,0,0,1,0,0,0,-2,0.0,0.2,23775,33975,0.0,0.0,0.0,0.79,0.0,0.0,0.0,0.0,a,,,3.7,DEF,0.27027027027027023,Leeds,LEE
347,Gudmundsson,Gabriel,Gudmundsson,11,2,38,61,2.2,2318,0,0,4,42,4,0,8,241,1.2,3.9,940391,799296,1.1,2.01,3.1,37.44,389.2,329.4,148.0,86.8,a,,100.0,3.8,DEF,16.05263157894737,Leeds,LEE
348,Rodon,Joe,Rodon,11,2,39,85,3.1,2366,2,0,3,46,1,0,5,279,2.8,3.9,1131213,921778,1.2,0.28,1.48,38.8,574.8,64.9,173.0,81.5,a,,100.0,3.9,DEF,21.794871794871796,Leeds,LEE
